name	spike_lineage	genome_lineage	Ns	status_lineage	spike_lineage_group
SK-RRPL-365024|EPI_ISL_10645795|Canada|BA.1.15|2021-12-15	BA.1.15	BA.1.15	0.000370607459317	Correct	BA.1
SK-RRPL-368575|EPI_ISL_10900181|Canada|BA.1|2022-02-14	BA.1.1	BA.1	0.0278516822147	Incorrect	BA.1
SK-RRPL-400590|EPI_ISL_12225568|Canada|BA.1|2022-03-22	BA.1.1	BA.1	0.0278516822147	Incorrect	BA.1
SK-RRPL-434391|EPI_ISL_12929929|Canada|BA.1|2022-01-19	BA.1.1	BA.1	0.0279190381571	Incorrect	BA.1
SL-RKI-I-581964|EPI_ISL_10762071|Germany|BA.1.1|2022-01-19	BA.1.1	BA.1.1	0.00194324387711	Correct	BA.1
SL-RKI-I-735256|EPI_ISL_12340518|Germany|BA.2.9|2022-03-26	BA.2	BA.2.9	0.000201072386059	Incorrect	BA.2
SL-RKI-I-768079|EPI_ISL_12522355|Germany|BA.2|2022-04-09	BA.2	BA.2	0.000234741784038	Correct	BA.2
SL-RKI-I-770697|EPI_ISL_12524181|Germany|BA.2|2022-03-28	BA.2	BA.2	0.00697518443997	Correct	BA.2
SL-RKI-I-771902|EPI_ISL_12525300|Germany|BA.2.8|2022-04-06	BA.2.8	BA.2.8	0.0065009047651	Correct	BA.2
SL-RKI-I-793301|EPI_ISL_12731736|Germany|BA.2.9|2022-04-23	BA.2.9	BA.2.9	0.0244687269558	Correct	BA.2
SL-RKI-I-804661|EPI_ISL_12816766|Germany|BA.2.9|2022-04-18	BA.2.9	BA.2.9	0.00808236635589	Correct	BA.2
SL-SU-10500034|EPI_ISL_10773912|Germany|BA.1.18|2022-02-18	BA.1.18	BA.1.18	0.00657606313021	Correct	BA.1
SL-SU-10500045|EPI_ISL_10773914|Germany|BA.2|2022-02-18	XL	BA.2	0.00620740840699	Incorrect	XL
SL-SU-20477069|EPI_ISL_9482500|Germany|BA.1.17|2022-01-28	BA.1	BA.1.17	3.37234006677e-05	Incorrect	BA.1
SMC-7027198|EPI_ISL_8111125|Israel|BA.1.1|2021-12-13	B.1.1	BA.1.1	0.0710303600215	Incorrect	B.1
SMC-7033874|EPI_ISL_9615310|Israel|BA.1|2022-01-03	BA.1	BA.1	0.181778124259	Correct	BA.1
SMC-7037357|EPI_ISL_9610739|Israel|BA.1|2022-01-12	BA.1.1	BA.1	0.106352750152	Incorrect	BA.1
SMC-7037428|EPI_ISL_9610780|Israel|BA.1.1|2022-01-13	BA.1.1	BA.1.1	0.113902340597	Correct	BA.1
SMC-7038701|EPI_ISL_9590208|Israel|BA.1.1|2022-01-18	BA.1.14.2	BA.1.1	0.0796451255167	Incorrect	BA.1
SMC-7040448|EPI_ISL_9657176|Israel|BA.1.1|2022-01-27	BA.1.1	BA.1.1	0.0128394729766	Correct	BA.1
SMC-7042188|EPI_ISL_9657098|Israel|BA.1.1.1|2022-02-01	BA.1.1	BA.1.1.1	0.0124659789658	Incorrect	BA.1
SMC-7043695|EPI_ISL_11296005|Israel|BA.1.1|2022-01-22	BA.1.1	BA.1.1	0.0376900515794	Correct	BA.1
SMC-7047828|EPI_ISL_11319428|Israel|BA.1.1|2022-02-22	BA.1.1	BA.1.1	0.0122328269929	Correct	BA.1
SMC-7049459|EPI_ISL_11313720|Israel|BA.1.1|2022-02-22	BA.1.1	BA.1.1	0.0333061723365	Correct	BA.1
SMC-7049659|EPI_ISL_11312215|Israel|BA.2.9|2022-03-02	BA.2.9	BA.2.9	0.0293018086289	Correct	BA.2
SMC-7064407|EPI_ISL_12902847|Israel|BA.2|2022-04-19	BA.2	BA.2	0.00625756964069	Correct	BA.2
SMC-7065376|EPI_ISL_12902094|Israel|BA.2|2022-04-25	BA.2	BA.2	0.00622392679316	Correct	BA.2
SMC-7067104|EPI_ISL_12871289|Israel|BA.2|2022-05-01	BA.2	BA.2	0.0334838863042	Correct	BA.2
SMC-7068308|EPI_ISL_12871692|Israel|BA.2.9|2022-05-04	BA.2.9	BA.2.9	0.0387565603553	Correct	BA.2
SMC-7069503|EPI_ISL_13110108|Israel|BA.2.23|2022-05-10	BA.2	BA.2.23	0.123121898158	Incorrect	BA.2
SMC-7070737|EPI_ISL_13112523|Israel|BA.2|2022-05-16	BA.2.1	BA.2	0.114998113661	Incorrect	BA.2
SMC-7070764|EPI_ISL_13113456|Israel|BA.2|2022-05-17	BA.2.45	BA.2	0.230982920639	Incorrect	BA.2
SMC-7073212|EPI_ISL_13313359|Israel|BA.2.9|2022-05-30	BA.2.9	BA.2.9	0.0355590273061	Correct	BA.2
SMC-7073771|EPI_ISL_13297749|Israel|BA.2|2022-06-02	BA.2.68	BA.2	0.0227831061753	Incorrect	BA.2
SMC-7075063|EPI_ISL_13354659|Israel|BA.5.2.1|2022-06-13	BE.1.1	BA.5.2.1	NA	Incorrect	BE.1
SMC-7075644|EPI_ISL_13355015|Israel|BA.4|2022-06-11	BA.4	BA.4	0.00619340940456	Correct	BA.4
SMC-7077674|EPI_ISL_13406438|Israel|BA.2.12.1|2022-06-13	BA.2.12.1	BA.2.12.1	0.033474633293	Correct	BA.2
SMC-7087647|EPI_ISL_13775871|Israel|BE.1|2022-07-05	BE.1.1	BE.1	0.0122484689414	Incorrect	BE.1
SMC-7087917|EPI_ISL_13775809|Israel|BA.5.2.1|2022-07-04	BE.1.1	BA.5.2.1	0.0272898579985	Incorrect	BE.1
SN-NIHRD-WGS.22.03216|EPI_ISL_10724138|Indonesia|BA.1.1|2022-02-08	BA.1.1	BA.1.1	NA	Correct	BA.1
SN-RKI-I-449646|EPI_ISL_9105696|Germany|BA.1.17.2|2021-12-30	BA.1.17.2	BA.1.17.2	0.000167453699052	Correct	BA.1
SN-RKI-I-500987|EPI_ISL_9716241|Germany|BA.1.18|2022-01-14	BA.1.18	BA.1.18	0.000201052173039	Correct	BA.1
SN-RKI-I-516169|EPI_ISL_9745302|Germany|BA.1|2022-01-27	BA.1	BA.1	0.000167492965295	Correct	BA.1
SN-RKI-I-533293|EPI_ISL_10025085|Germany|BA.1.1.1|2022-02-02	BA.1.1.1	BA.1.1.1	0.000200991558355	Correct	BA.1
SN-RKI-I-564850|EPI_ISL_10303837|Germany|BA.2|2022-02-17	BA.2.7	BA.2	0.0366579385861	Incorrect	BA.2
SN-RKI-I-571606|EPI_ISL_10739955|Germany|BA.1.15|2022-02-11	BA.1.15	BA.1.15	0.000469121737091	Correct	BA.1
SN-RKI-I-582335|EPI_ISL_10763493|Germany|BA.1.1.1|2022-02-11	BA.1.1.1	BA.1.1.1	0.00760774850861	Correct	BA.1
SN-RKI-I-602360|EPI_ISL_10917878|Germany|BA.2|2022-03-02	BA.2	BA.2	0.00132513336278	Correct	BA.2
SN-RKI-I-660938|EPI_ISL_11617715|Germany|BA.2.5|2022-03-08	BA.2	BA.2.5	0.000368608002145	Incorrect	BA.2
SN-RKI-I-675793|EPI_ISL_11661809|Germany|BA.2|2022-03-21	BA.2	BA.2	0.0259133532753	Correct	BA.2
SN-RKI-I-682263|EPI_ISL_11668189|Germany|BA.2.9|2022-03-15	BA.2.9	BA.2.9	0.000268096514745	Correct	BA.2
SN-RKI-I-710735|EPI_ISL_12021738|Germany|BA.2|2022-03-23	BA.2	BA.2	0.000335345405768	Correct	BA.2
SN-RKI-I-710827|EPI_ISL_12021909|Germany|BA.2.10.1|2022-03-24	BA.2.10.1	BA.2.10.1	0.000201227487675	Correct	BA.2
SN-RKI-I-734920|EPI_ISL_12340170|Germany|BA.2|2022-03-28	BA.2	BA.2	0.000570068072835	Correct	BA.2
SN-RKI-I-735619|EPI_ISL_12340855|Germany|BA.1.1.1|2022-03-29	BA.1.1	BA.1.1.1	0.000234513719053	Incorrect	BA.1
SN-RKI-I-735865|EPI_ISL_12341285|Germany|BA.2|2022-04-01	BA.2	BA.2	0.000167672702884	Correct	BA.2
SN-RKI-I-753483|EPI_ISL_12364987|Germany|BA.2|2022-03-29	BA.2	BA.2	0.000201207243461	Correct	BA.2
SN-RKI-I-774119|EPI_ISL_12527529|Germany|BA.2|2022-04-15	BA.2	BA.2	0.00449588995135	Correct	BA.2
SN-RKI-I-796617|EPI_ISL_12735698|Germany|BA.2.9|2022-02-25	BA.2.9	BA.2.9	0.000335131874393	Correct	BA.2
SN-RKI-I-797263|EPI_ISL_12736434|Germany|BA.2.46|2022-05-03	BA.2.46	BA.2.46	0.0100532823967	Correct	BA.2
SN-RKI-I-801325|EPI_ISL_12814136|Germany|BA.5.1|2022-04-25	BE.1.1	BA.5.1	0.000436036761253	Incorrect	BE.1
SN-RKI-I-802390|EPI_ISL_12815135|Germany|BA.2|2022-04-21	BA.2	BA.2	0.000167616493463	Correct	BA.2
SN-RKI-I-806011|EPI_ISL_12818026|Germany|BA.2|2022-04-19	BA.2	BA.2	0.0235747820255	Correct	BA.2
SN-RKI-I-806812|EPI_ISL_12818794|Germany|BA.2|2022-03-03	BA.2	BA.2	0.0191341062931	Correct	BA.2
SN-RKI-I-810570|EPI_ISL_12821783|Germany|BA.2|2022-04-28	BA.2.25	BA.2	0.00305164319249	Incorrect	BA.2
SN-RKI-I-811215|EPI_ISL_12822549|Germany|BA.1.1|2022-02-25	BA.1.1.6	BA.1.1	0.000268069564052	Incorrect	BA.1
SN-RKI-I-814956|EPI_ISL_12825529|Germany|BA.2|2022-02-21	BA.2.68	BA.2	0.000335345405768	Incorrect	BA.2
SN-RKI-I-823000|EPI_ISL_13001054|Germany|BA.1.1|2022-02-15	BA.1.1	BA.1.1	0.000335086955065	Correct	BA.1
SN-RKI-I-823237|EPI_ISL_13001512|Germany|BA.1.1|2022-02-15	BA.1.1	BA.1.1	0.000201045436269	Correct	BA.1
SN-RKI-I-830331|EPI_ISL_13012316|Germany|BA.1|2022-02-09	BA.1	BA.1	0.012967865161	Correct	BA.1
SN-RKI-I-838088|EPI_ISL_13035779|Germany|BA.2|2022-04-19	BA.2	BA.2	0.0237894665903	Correct	BA.2
SN-RKI-I-838477|EPI_ISL_13036162|Germany|BA.2|2022-04-11	BA.2	BA.2	0.0310025273799	Correct	BA.2
SN-RKI-I-839083|EPI_ISL_13141446|Germany|BA.1.1|2022-02-28	BA.1.1.7	BA.1.1	0.00137996028407	Incorrect	BA.1
SN-RKI-I-844340|EPI_ISL_13237907|Germany|BA.1.1|2022-01-24	BA.1.1	BA.1.1	0.000234537291429	Correct	BA.1
SP-FIOCRUZ-11996|EPI_ISL_13229001|Brazil|BA.2|2022-05-04	XAG	BA.2	NA	Incorrect	XAG
SP-FIOCRUZ-64029CE|EPI_ISL_11148214|Brazil|BA.1|2022-01-15	BA.1	BA.1	0.000201457207132	Correct	BA.1
SP-IB_147176|EPI_ISL_9305408|Brazil|BA.1.1|2022-01-07	BA.1.1	BA.1.1	NA	Correct	BA.1
SP-IB_148141|EPI_ISL_9304091|Brazil|BA.1|2022-01-10	BA.1	BA.1	0.000435817493044	Correct	BA.1
SP-IB_148334|EPI_ISL_9304271|Brazil|BA.1|2022-01-07	BA.1	BA.1	0.148628278565	Correct	BA.1
SP-IB_148878|EPI_ISL_9304763|Brazil|BA.1.1|2022-01-12	BA.1.1	BA.1.1	NA	Correct	BA.1
SP-IB_148890|EPI_ISL_9304775|Brazil|BA.1.14.1|2022-01-12	BA.1	BA.1.14.1	0.0284031982871	Incorrect	BA.1
SP-IB_150242|EPI_ISL_9804903|Brazil|BA.1.14|2022-02-05	BA.1	BA.1.14	0.000502377922165	Incorrect	BA.1
SP-IB_151160|EPI_ISL_10309236|Brazil|BA.1.14.1|2022-01-31	BA.1	BA.1.14.1	0.0200596095241	Incorrect	BA.1
SP-IB_151345|EPI_ISL_10309063|Brazil|BA.1.1|2022-02-04	B.1.1	BA.1.1	0.041508546865	Incorrect	B.1
SP-IB_151748|EPI_ISL_10309930|Brazil|BA.1.1|2022-01-26	BA.1.1	BA.1.1	0.00358699296011	Correct	BA.1
SP-IB_151964|EPI_ISL_10758906|Brazil|BA.1.1|2022-02-07	BA.1.1.7	BA.1.1	NA	Incorrect	BA.1
SP-IB_153455|EPI_ISL_11002874|Brazil|BA.1.15|2022-02-15	BA.1.15	BA.1.15	NA	Correct	BA.1
SP-IB_153877|EPI_ISL_11027347|Brazil|BA.1|2022-02-23	BA.1.14.2	BA.1	0.00100580011399	Incorrect	BA.1
SP-IB_157550|EPI_ISL_13142651|Brazil|BA.2.3|2022-05-18	BA.2.3	BA.2.3	NA	Correct	BA.2
SP-IB_158070|EPI_ISL_13206467|Brazil|BA.2|2022-05-24	BA.2.29	BA.2	0.000536139128104	Incorrect	BA.2
SP-IB_160008|EPI_ISL_13576641|Brazil|BA.4|2022-06-15	BA.4	BA.4	NA	Correct	BA.4
SP-IB_SEQ46648|EPI_ISL_10126239|Brazil|BA.1.14|2022-02-08	BA.1.14.2	BA.1.14	NA	Incorrect	BA.1
SP-NVBS15549GENOV828882585688|EPI_ISL_12422710|Brazil|BA.1.15|2022-03-02	BA.1.15	BA.1.15	NA	Correct	BA.1
SS6615|EPI_ISL_11220475|Kenya|BA.1.1|2022-01-04	BA.1.1	BA.1.1	0.0956778596408	Correct	BA.1
SS6677|EPI_ISL_11220512|Kenya|BA.1.1|2022-01-20	BA.1.1	BA.1.1	0.0716710928833	Correct	BA.1
ST-MD5777|EPI_ISL_10317069|Germany|BA.1.1|2022-01-19	BA.1.1	BA.1.1	0.0361056948833	Correct	BA.1
ST-MD6097|EPI_ISL_10317224|Germany|BA.1.17.2|2022-01-29	BA.1.17.2	BA.1.17.2	0.0177536720119	Correct	BA.1
ST-MD6467|EPI_ISL_10317365|Germany|BA.2|2022-02-07	BA.2	BA.2	0.0102839858847	Correct	BA.2
ST-MD7460|EPI_ISL_12153381|Germany|BA.2.9|2022-03-01	BA.2.9	BA.2.9	0.0178267093871	Correct	BA.2
ST-RKI-I-631339|EPI_ISL_11474811|Germany|BA.2.5|2022-03-07	BA.5.1	BA.2.5	0.0340442710085	Incorrect	BA.5
ST-RKI-I-696102|EPI_ISL_11822423|Germany|BA.1.1.1|2022-03-02	BA.1.1	BA.1.1.1	NA	Incorrect	BA.1
ST-RKI-I-838361|EPI_ISL_13036049|Germany|BA.2|2022-05-03	BA.2	BA.2	NA	Correct	BA.2
SU-NHLS_3829|EPI_ISL_9139256|South Africa|BA.1|2022-01-12	BA.1.17.2	BA.1	0.134040770734	Incorrect	BA.1
SU-NHLS_4745|EPI_ISL_12587404|South Africa|BA.4|2022-04-27	BA.4.3	BA.4	0.0888821426162	Incorrect	BA.4
SU-NHLS_5115|EPI_ISL_13159849|South Africa|BA.4.1|2022-05-26	BA.4.1	BA.4.1	0.0586233617466	Correct	BA.4
SUS0007598|EPI_ISL_8538783|Sweden|BA.1.17|2021-12-26	BA.1	BA.1.17	0.0176403514656	Incorrect	BA.1
SUS0009252|EPI_ISL_9961422|Sweden|BA.2.9|2022-01-30	BA.2.9	BA.2.9	0.00724929520741	Correct	BA.2
SUS0009422|EPI_ISL_9961894|Sweden|BA.2.9|2022-02-01	BA.2.9	BA.2.9	0.0131045346382	Correct	BA.2
SUS0011776|EPI_ISL_12980408|Sweden|BA.2|2022-05-16	BA.2	BA.2	0.0176893125671	Correct	BA.2
SZ-NIG-4-C1177|EPI_ISL_9832393|Japan|BA.1.1.2|2022-01-16	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
SZ-NIG-4-C4531|EPI_ISL_11536577|Japan|BA.1.1.2|2022-02-20	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
SZ-NIG-Y213426|EPI_ISL_10432146|Japan|BA.1.1.2|2022-02-07	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
SZ-NIG-Y213493|EPI_ISL_11536335|Japan|BA.1.1.2|2022-02-09	BA.1.1.6	BA.1.1.2	NA	Incorrect	BA.1
SZ-NIG-Y214174|EPI_ISL_12604070|Japan|BA.1.1.2|2022-03-22	BA.1.1.2	BA.1.1.2	NA	Correct	BA.1
TA-22231|EPI_ISL_10079340|Chile|BA.1.1|2022-02-02	BA.1.1	BA.1.1	0.000167920472864	Correct	BA.1
TA-64325|EPI_ISL_13155258|Chile|BA.2.12.1|2022-05-23	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
TA-65983|EPI_ISL_13724611|Chile|BA.2.9|2022-05-25	BA.2.9	BA.2.9	NA	Correct	BA.2
TA-NVRL-S22IRL00323025|EPI_ISL_13252754|Ireland|BA.2.12.1|2022-05-09	BA.2.12.1	BA.2.12.1	3.37245379738e-05	Correct	BA.2
TAS000556|EPI_ISL_8882014|Australia|BA.1.17|2022	BA.1	BA.1.17	NA	Incorrect	BA.1
TAS001284|EPI_ISL_11834363|Australia|BA.1.21|2022-03-10	BA.1.21	BA.1.21	NA	Correct	BA.1
TAS001357|EPI_ISL_11834433|Australia|BA.2.3|2022-03-22	BA.2.3	BA.2.3	NA	Correct	BA.2
TAS001629|EPI_ISL_12385841|Australia|BA.2|2022-04-07	BA.2.40	BA.2	NA	Incorrect	BA.2
Tb-sNGS5027|EPI_ISL_12708617|Georgia|BA.1.1|2022-01-12	BA.1.1	BA.1.1	0.0137741046832	Correct	BA.1
TCH-017|EPI_ISL_10729325|Chad|BA.1.15|2021-12-30	BA.1.15	BA.1.15	0.0614622975112	Correct	BA.1
TG-CDFD-DG-21-165652|EPI_ISL_9696182|India|BA.2.10|2021-12-31	BA.2	BA.2.10	0.0923154701719	Incorrect	BA.2
TG-GMCH-ICMR-INSACOG-C-343968|EPI_ISL_9911824|India|BA.1|2022-02-05	BA.1.1.1	BA.1	0.0354207895884	Incorrect	BA.1
TG-GMCH-ICMR-INSACOG-CVDKR24001343|EPI_ISL_12953141|India|BA.2|2022-05-05	BA.5.2.1	BA.2	0.0324692767443	Incorrect	BA.5
TG-RFCH05185_CIC9399|EPI_ISL_12792144|India|BA.2.10|2022-01-17	BA.2	BA.2.10	0.03316788517	Incorrect	BA.2
TG-RFCH06822_CID1920|EPI_ISL_13285993|India|BA.2.10|2022-02-08	BA.2	BA.2.10	0.080814562156	Incorrect	BA.2
TG-RFCH07000_CID2336|EPI_ISL_13286133|India|BA.2|2022-04-02	BA.2	BA.2	0.00261903162984	Correct	BA.2
TH-RKI-I-464594|EPI_ISL_9217775|Germany|BA.1.17.2|2022-01-17	BA.1.17.2	BA.1.17.2	0.016825631381	Correct	BA.1
TH-RKI-I-541383|EPI_ISL_10030258|Germany|BA.1|2022-01-18	BA.1.18	BA.1	0.00532788258553	Incorrect	BA.1
TH-RKI-I-567344|EPI_ISL_10310988|Germany|BA.1.1|2022-01-18	BA.1.1	BA.1.1	0.0144422477633	Correct	BA.1
TH-RKI-I-641121|EPI_ISL_11484909|Germany|BA.1.1|2022-02-03	BA.1.1	BA.1.1	0.00023455300898	Correct	BA.1
TH-RKI-I-778611|EPI_ISL_12669278|Germany|BA.1.15|2022-02-23	BA.1.15	BA.1.15	0.000402104346078	Correct	BA.1
THL-202205655|EPI_ISL_9973246|Finland|BA.1.1|2022-01-19	BA.1.1	BA.1.1	NA	Correct	BA.1
THL-202206336|EPI_ISL_10513538|Finland|BA.1.17.2|2022-02-04	BA.1.17.2	BA.1.17.2	6.70713303598e-05	Correct	BA.1
THL-202206581|EPI_ISL_10513726|Finland|BA.1.18|2022-02-09	BA.1.18	BA.1.18	NA	Correct	BA.1
THL-202209087|EPI_ISL_11813212|Finland|BA.1.1|2022-03-03	BA.1.1	BA.1.1	0.000100472219431	Correct	BA.1
THL-202209495|EPI_ISL_12631315|Finland|BA.1.1|2022-02-07	BA.1.1	BA.1.1	NA	Correct	BA.1
THL-202212172|EPI_ISL_12635452|Finland|BA.2.13|2022-04-06	BA.2.13	BA.2.13	0.000871868817276	Correct	BA.2
THL-202212244|EPI_ISL_12635514|Finland|BA.2|2022-04-04	BA.2.68	BA.2	0.000770984178064	Incorrect	BA.2
THL-202213397|EPI_ISL_13046970|Finland|BA.2.9|2022-05-07	BA.2.9	BA.2.9	NA	Correct	BA.2
THL-202214197|EPI_ISL_13747428|Finland|BA.5.1|2022-05-26	BE.1.1	BA.5.1	NA	Incorrect	BE.1
TI-EOC-26698396|EPI_ISL_10451692|Switzerland|BA.1.1|2022-02-22	BA.1.1	BA.1.1	0.00239581575839	Correct	BA.1
TI-EOC-26709594|EPI_ISL_10824182|Switzerland|BA.1.1|2022-02-25	BA.1.1	BA.1.1	0.000607389910579	Correct	BA.1
TI-ETHZ-35508699|EPI_ISL_8590187|Switzerland|BA.1.17|2021-12-30	BA.1.17.2	BA.1.17	0.0372933745464	Incorrect	BA.1
TI-ETHZ-35515991|EPI_ISL_8790008|Switzerland|BA.1.17.2|2021-12-31	BA.1.17.2	BA.1.17.2	0.000100546301572	Correct	BA.1
TI-ETHZ-36542130|EPI_ISL_11298662|Switzerland|BA.1.1|2022-02-28	BA.1.1	BA.1.1	0.0111495449508	Correct	BA.1
TIDREC-NSC1595|EPI_ISL_13757896|Malaysia|BA.2|2022-05-22	BA.2.68	BA.2	0.00218259964407	Incorrect	BA.2
TKYkbm0005|EPI_ISL_8936644|Japan|BA.1.1|2022-01-05	BA.1.1	BA.1.1	NA	Correct	BA.1
TKYkbm10492|EPI_ISL_11144114|Japan|BA.1.1.2|2022-02-17	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm11995|EPI_ISL_11536182|Japan|BA.1.1.2|2022-03-01	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm12014|EPI_ISL_11536201|Japan|BA.1.1|2022-03-01	BA.1.1	BA.1.1	NA	Correct	BA.1
TKYkbm12681|EPI_ISL_11535989|Japan|BA.1.1.2|2022-03-05	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm12696|EPI_ISL_11536004|Japan|BA.1.1.2|2022-03-05	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm1371|EPI_ISL_9847047|Japan|BA.1.1.2|2022-01-11	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm15383|EPI_ISL_12309506|Japan|BA.2.10|2022-03-26	BA.2	BA.2.10	NA	Incorrect	BA.2
TKYkbm16538|EPI_ISL_12684959|Japan|BA.2|2022-03-29	BA.2.2	BA.2	NA	Incorrect	BA.2
TKYkbm17110|EPI_ISL_12685625|Japan|BA.2.10.1|2022-04-01	BA.2.10.1	BA.2.10.1	NA	Correct	BA.2
TKYkbm18030|EPI_ISL_12897126|Japan|BA.1.1.2|2022-04-08	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm18135|EPI_ISL_12897750|Japan|BA.1.1|2022-04-11	BA.1.1	BA.1.1	NA	Correct	BA.1
TKYkbm19958|EPI_ISL_13127064|Japan|BA.2.29|2022-04-18	BA.2	BA.2.29	NA	Incorrect	BA.2
TKYkbm19992|EPI_ISL_13127098|Japan|BA.2.10|2022-04-18	BA.2	BA.2.10	NA	Incorrect	BA.2
TKYkbm20086|EPI_ISL_13127192|Japan|BA.2.3.1|2022-04-25	BA.2.3.1	BA.2.3.1	NA	Correct	BA.2
TKYkbm20286|EPI_ISL_13127386|Japan|BA.2.3|2022-04-25	BA.2.3	BA.2.3	NA	Correct	BA.2
TKYkbm21674|EPI_ISL_13293775|Japan|BA.2.3|2022-05-06	BA.2.3	BA.2.3	NA	Correct	BA.2
TKYkbm22388|EPI_ISL_13293994|Japan|BA.2|2022-05-09	BA.2	BA.2	NA	Correct	BA.2
TKYkbm22781|EPI_ISL_13294451|Japan|BA.2.3.13|2022-05-06	BA.2.3	BA.2.3.13	NA	Incorrect	BA.2
TKYkbm2288|EPI_ISL_10119348|Japan|BA.1.1|2022-01-13	BA.1.1	BA.1.1	NA	Correct	BA.1
TKYkbm25581|EPI_ISL_13513769|Japan|BA.2.3.1|2022-06-08	BA.2.3.1	BA.2.3.1	NA	Correct	BA.2
TKYkbm4830|EPI_ISL_10340980|Japan|BA.1.1.2|2022-01-17	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm6196|EPI_ISL_10843677|Japan|BA.1.1.2|2022-01-18	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm6802|EPI_ISL_10843783|Japan|BA.1.1.2|2022-01-22	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm7152|EPI_ISL_10879620|Japan|BA.1.1.18|2022-01-25	BA.1.1	BA.1.1.18	NA	Incorrect	BA.1
TKYkbm7156|EPI_ISL_10879624|Japan|BA.1.1.2|2022-01-25	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm7172|EPI_ISL_10879640|Japan|BA.1.1.2|2022-01-25	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm9097|EPI_ISL_10912175|Japan|BA.1.1.2|2022-02-08	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYkbm9877|EPI_ISL_11117320|Japan|BA.1.1.2|2022-02-12	BA.1.1	BA.1.1.2	NA	Incorrect	BA.1
TKYnat0322|EPI_ISL_12718197|Japan|BA.1.1|2022-04-02	BA.1.1	BA.1.1	NA	Correct	BA.1
TKYnat1462|EPI_ISL_13611892|Japan|BA.2.3.1|2022-05-20	BA.2.3.1	BA.2.3.1	0.000873802722232	Correct	BA.2
TKYnat1977|EPI_ISL_13652621|Japan|BA.2|2022-06-02	BA.2.68	BA.2	0.000873802722232	Incorrect	BA.2
TL-13590|EPI_ISL_11154679|Romania|BA.2|2022-02-18	BA.2	BA.2	NA	Correct	BA.2
TLA_InDRE_FB10486_E29315293755_S12207|EPI_ISL_10703158|Mexico|BA.1.1|2022-02-03	BA.1.1	BA.1.1	NA	Correct	BA.1
TN_22_00001061|EPI_ISL_11883665|Slovakia|BA.2|2022-03-31	BA.2	BA.2	0.00646674484838	Correct	BA.2
TN_22_00001068|EPI_ISL_11883676|Slovakia|BA.2.67|2022-04-01	BA.2.68	BA.2.67	0.00576291630369	Incorrect	BA.2
TN-ASC-210503968|EPI_ISL_10082962|USA|BA.1.15|2022-01-03	BA.1.15	BA.1.15	0.0105422192379	Correct	BA.1
TN-ASC-210537625|EPI_ISL_10221274|USA|BA.1.1.18|2022-01-18	BA.1.1	BA.1.1.18	0.00245089810307	Incorrect	BA.1
TN-ASC-210537680|EPI_ISL_10221320|USA|BA.1.15|2022-01-18	BA.1.15	BA.1.15	NA	Correct	BA.1
TN-ASC-210541012|EPI_ISL_10282027|USA|BA.1.1|2022-01-23	BA.1.1	BA.1.1	NA	Correct	BA.1
TN-ASC-210543829|EPI_ISL_10075902|USA|BA.1.1.18|2022-01-24	B.1.1	BA.1.1.18	0.0101338881246	Incorrect	B.1
TN-ASC-210543831|EPI_ISL_10075903|USA|BA.1.15|2022-01-24	B.1.1	BA.1.15	0.000167858461745	Incorrect	B.1
TN-ASC-210543939|EPI_ISL_10157619|USA|BA.1.1|2022-01-24	BA.1.1	BA.1.1	NA	Correct	BA.1
TN-ASC-210548987|EPI_ISL_10138812|USA|BA.1.1.18|2022-02-08	BA.1.1.15	BA.1.1.18	0.010343206394	Incorrect	BA.1
TN-ASC-210577619|EPI_ISL_10081715|USA|BA.1.1|2021-12-29	BA.1.1	BA.1.1	0.00523700819122	Correct	BA.1
TN-ASC-210578358|EPI_ISL_10077987|USA|BA.1|2021-12-31	B.40	BA.1	0.0349800449408	Incorrect	B.40
TN-ASC-210582011|EPI_ISL_10548288|USA|BA.1.1|2022-01-11	BA.1.1	BA.1.1	NA	Correct	BA.1
TN-ASC-210583927|EPI_ISL_10547643|USA|BA.1.15|2022-01-13	BA.1.15.3	BA.1.15	NA	Incorrect	BA.1
TN-ASC-210588138|EPI_ISL_10548251|USA|BA.1.1|2022-01-10	BA.1.1	BA.1.1	0.0120635774052	Correct	BA.1
